NLTK Named Entity recognition to a Python list,"<p>I used NLTK's <code>ne_chunk</code> to extract named entities from a text:</p>

<pre><code>my_sent = ""WASHINGTON -- In the wake of a string of abuses by New York police officers in the 1990s, Loretta E. Lynch, the top federal prosecutor in Brooklyn, spoke forcefully about the pain of a broken trust that African-Americans felt and said the responsibility for repairing generations of miscommunication and mistrust fell to law enforcement.""


nltk.ne_chunk(my_sent, binary=True)
</code></pre>

<p>But I can't figure out how to save these entities to a list? E.g. –</p>

<pre><code>print Entity_list
('WASHINGTON', 'New York', 'Loretta', 'Brooklyn', 'African')
</code></pre>

<p>Thanks.</p>
","python, nlp, nltk, named-entity-recognition","<p><code>nltk.ne_chunk</code> returns a nested <code>nltk.tree.Tree</code> object so you would have to traverse the <code>Tree</code> object to get to the NEs.</p>

<p>Take a look at <a href=""https://stackoverflow.com/questions/24398536/named-entity-recognition-with-regular-expression-nltk"">Named Entity Recognition with Regular Expression: NLTK</a></p>

<pre><code>&gt;&gt;&gt; from nltk import ne_chunk, pos_tag, word_tokenize
&gt;&gt;&gt; from nltk.tree import Tree
&gt;&gt;&gt; 
&gt;&gt;&gt; def get_continuous_chunks(text):
...     chunked = ne_chunk(pos_tag(word_tokenize(text)))
...     continuous_chunk = []
...     current_chunk = []
...     for i in chunked:
...             if type(i) == Tree:
...                     current_chunk.append("" "".join([token for token, pos in i.leaves()]))
...             if current_chunk:
...                     named_entity = "" "".join(current_chunk)
...                     if named_entity not in continuous_chunk:
...                             continuous_chunk.append(named_entity)
...                             current_chunk = []
...             else:
...                     continue
...     return continuous_chunk
... 
&gt;&gt;&gt; my_sent = ""WASHINGTON -- In the wake of a string of abuses by New York police officers in the 1990s, Loretta E. Lynch, the top federal prosecutor in Brooklyn, spoke forcefully about the pain of a broken trust that African-Americans felt and said the responsibility for repairing generations of miscommunication and mistrust fell to law enforcement.""
&gt;&gt;&gt; get_continuous_chunks(my_sent)
['WASHINGTON', 'New York', 'Loretta E. Lynch', 'Brooklyn']


&gt;&gt;&gt; my_sent = ""How's the weather in New York and Brooklyn""
&gt;&gt;&gt; get_continuous_chunks(my_sent)
['New York', 'Brooklyn']
</code></pre>
",36,26,66525,2015-08-05 14:58:33,https://stackoverflow.com/questions/31836058/nltk-named-entity-recognition-to-a-python-list
How to create a good NER training model in OpenNLP?,"<p>I just have started with OpenNLP. I need to create a simple training model to recognize name entities. </p>

<p>Reading the doc here <a href=""https://opennlp.apache.org/docs/1.8.0/apidocs/opennlp-tools/opennlp/tools/namefind"" rel=""nofollow noreferrer"">https://opennlp.apache.org/docs/1.8.0/apidocs/opennlp-tools/opennlp/tools/namefind</a> I see this simple text to train the model:</p>

<pre><code>&lt;START:person&gt; Pierre Vinken &lt;END&gt; , 61 years old , will join the board as a nonexecutive director Nov. 29 .
Mr . &lt;START:person&gt; Vinken &lt;END&gt; is chairman of Elsevier N.V. , the Dutch publishing group .
&lt;START:person&gt; Rudolph Agnew &lt;END&gt; , 55 years old and former chairman of Consolidated Gold Fields PLC ,
    was named a director of this British industrial conglomerate .
</code></pre>

<p>The questions are two:</p>

<ul>
<li><p>Why should i have to put the names of the persons in a text (phrase) context ? Why not write person's name one for each line? like:</p>

<pre><code>&lt;START:person&gt; Robert &lt;END&gt;

&lt;START:person&gt; Maria &lt;END&gt;

&lt;START:person&gt; John &lt;END&gt;
</code></pre></li>
<li><p>How can I also add extra information to that name?
For example I would like to save the information Male/Female for each name.</p></li>
</ul>

<p>(I know there are systems that try to understand it reading the last letter, like the ""a"" for <strong>Female</strong> etc but i would like to add it myself)</p>

<p>Thanks.</p>
","java, nlp, text-mining, opennlp, named-entity-recognition","<p>The answer to your first question is that the algorithm works on surrounding context(tokens) within a sentence; it's not just a simple lookup mechanism. OpenNLP uses maximum entropy, which is a form of multinomial logistic regression to build its model. The reason for this is to reduce ""word sense ambiguity,"" and find entities in context. For instance, if my name is April, I can easily get confused with the month of April, and if my name is May, then I would get confused with the month of May as well as the verb may. For your second part of the first question, you could make a list of names that are known, and use those names in a program that looks at your sentences and automatically annotates them to help you create a training set, however making a list of names alone without context will not train the model sufficiently or at all. In fact, there is an OpenNLP addon called the ""modelbuilder addon"" designed for this: you give it a file of names, and it uses the names and some of your data (sentences) to train a model. If you are looking for particular names of generally non ambiguous entities, you may be better off just using a list and something like regex to discover names rather than NER.</p>

<p>As for your second question there are a few options, but in general, I don't think NER is a great tool for delineating something like gender, however with enough training sentences you may get decent results. Since NER uses a model based on surrounding tokens in your sentence training set to establish the existence of a named entity, it can't do much in terms of identifying gender. You may be better off finding all person names, then referencing an index of names that you know are male or female to get a match. Also, some names, like Pat, are both male and female, and in most textual data there will be no indication of which it is to neither human nor machine. That being said, you could create a male and female model separately, or you could create different entity types within the same model. You could use an annotation like this (using different entity type names of male.person and female.person). I've never tried this but it might do ok, you'd have to test it on your data.</p>

<pre><code>&lt;START:male.person&gt; Pierre Vinken &lt;END&gt; , 61 years old , will join the board as a nonexecutive director Nov. 29 .
Mrs . &lt;START:female.person&gt; Maria &lt;END&gt; is chairman of Elsevier N.V. , the Dutch publishing group
</code></pre>

<p>NER= Named Entity Recognition</p>

<p>HTH</p>
",20,18,7754,2015-08-14 13:43:46,https://stackoverflow.com/questions/32011615/how-to-create-a-good-ner-training-model-in-opennlp
NER model to recognize Indian names,"<p>I am planning to use Named Entity Recognition (NER) technique to identify person names (most of which are Indian names) from a given text. I have already explored the CRF-based NER model from Stanford NLP, however it is not quite accurate in recognizing Indian names. Hence I decided to create my own custom NER model via supervised training. I have a fair idea of how to create own NER model using the Stanford NER CRF, but creating a large training corpus with manual annotation is something I would like to avoid, as it is a humongous effort for an individual and secondly obtaining diverse people names from different states of India is also a challenge. Could anybody suggest any automation/programmatic way to prepare a labelled training corpus with at least 100k Indian names?<br>
I have already looked into Facebook and LinkedIn API, but did not find a way to extract 100k number of user's full name from a given location (e.g. India).</p>
","facebook-graph-api, nlp, stanford-nlp, named-entity-recognition, linkedin-api","<p>I ended up doing the following to create NER model to identify Indian names. This may be useful for anybody looking for creating a custom NER model to recognize non-English person names, since most of the publicly available NER models such as the ones from Stanford NLP were trained with English names and hence are more accurate in identifying English (British/American) names. </p>

<ol>
<li>Find an Indian celebrity with Twitter account and having a huge number of followers in Twitter (for my case, I chose Sachin Tendulkar).</li>
<li>Create a program in the language of your choice to call the Twitter REST API (GET followers/list) to get the names of all the followers of the celebrity and save to a file. We can safely assume most of the followers would be Indians. Note that there is an API Rate Limit in place (30 requests per 15 minute window), so the program should be built in to handle that. For our case, we developed the program as a Windows Service which runs every 15 minutes.</li>
<li>Since some Twitter users' names may not be valid person names, it is advisable to add some rule-based logic (like RegEx) to filter seemingly real names and add only those to the file.</li>
<li>Once the file with real names is generated, create another program to create the training data file containing these names labelled/annotated as PERSON as well as non-entity names annotated as OTHER. If you are using Stanford NER CRF Classifier, the program should generate a training (TSV) file  having two columns - one containing the word (token) and the second column mentioning the label.</li>
<li>Once the training corpus is generated programmatically, you can follow the below link to create your custom NER model to recognize Indian names:
<a href=""http://nlp.stanford.edu/software/crf-faq.shtml#a"" rel=""noreferrer"">http://nlp.stanford.edu/software/crf-faq.shtml#a</a></li>
</ol>
",11,6,11012,2015-08-18 12:53:50,https://stackoverflow.com/questions/32073018/ner-model-to-recognize-indian-names
Best method to confirm an entity,"<p>I would like to understand the best approach to the following problem.</p>

<p>I have documents really similar to resume/cv and I have to extract entities (Name, Surname, Birthday, Cities, zipcode etc).</p>

<p>To extract those entities I am combining different finders (Regex, Dictionary etc)</p>

<p>There are no problems with those finders, but, I am looking for a method / algorithm or something like that to confirm the entities.</p>

<p>With ""confirm"" I mean that I have to find specific term (or entities) in proximities (closer to the entities I have found).</p>

<p>Example:</p>

<pre><code>My name is &lt;name&gt;
Name: &lt;name&gt;
Name and Surname: &lt;name&gt;
</code></pre>

<p>I can confirm the entity <code>&lt;name&gt;</code> because it is closer to specific term that let me understand the ""context"". If i have ""name"" or ""surname"" words near the entity  so i can say that i have found the <code>&lt;name&gt;</code> with a good probability.</p>

<p>So the goal is write those kind of rules to confirm entities. Another example should be:</p>

<blockquote>
  <p>My address is ......, 00143 Rome</p>
</blockquote>

<p>Italian zipcodes are 5 digits long (numeric only), it is easy to find a 5 digits number inside my document (i use regex as i wrote above), and i also check it by querying a database to understand if the number exists. The problem here is that i need one more check to confirm (definitely) it.</p>

<p>I must see if that number is near the entity <code>&lt;city&gt;</code>, if yes, ok... I have good probabilities.</p>

<p>I also tried to train a model but i do not really have a ""context"" (sentences).
Training the model with:</p>

<pre><code>My name is: &lt;name&gt;John&lt;/name&gt;
Name: &lt;name&gt;John&lt;/name&gt;
Name/Surname: &lt;name&gt;John&lt;/name&gt;
&lt;name&gt;John&lt;/name&gt; is my name
</code></pre>

<p>does not sound good to me because:</p>

<ol>
<li>I have read we need many sentences to train a good model</li>
<li>Those are not ""sentences"" i do not have a ""context"" (remember where I said the document is similar to resume/cv)</li>
<li>Maybe those phrases are too short</li>
</ol>

<p>I do not know how many different ways i could find to say the exact thing, but surely I can not find 15000 ways :)</p>

<p>What method should I use to try to confirm my entities?</p>

<p>Thank you so much!</p>
","java, nlp, text-mining, opennlp, named-entity-recognition","<h2>Problem statement</h2>

<p>First of all, I don't think that your decomposition of the task into 2 steps (extract and confirm) is the best, if only I don't miss some specifics in the problem. If I understand correctly, you goal is to extract structured info like Name/City/etc from the set of docs with maximum precision and recall; either metric can be more important, but usually they are considered with equal weights - e.g. by using F1-measure.</p>

<h2>Evaluate first</h2>

<p>'You can't control what you can't measure' <a href=""https://en.wikiquote.org/wiki/Tom_DeMarco"" rel=""nofollow noreferrer"">Tom DeMarco</a> </p>

<p>I'd propose to firstly prepare evaluation system and marked up dataset: for each document find correct Name/City/etc - it can be done fully manually (which is more 'true', but more hard way) or semi-automatically, e.g. by applying some method, including that under development, and correcting its errors if any.
Evaluation system should be able to compute Precision and Recall (see <a href=""https://en.wikipedia.org/wiki/Confusion_matrix"" rel=""nofollow noreferrer"">Confusion matrix</a> in order to easily implement them by yourself).</p>

<p>As for its size, I wouldn't be so afraid by necessity of preparing too big dataset: sure, more is better, but it is crucial for the case with complex (significantly non-linear) tasks and a lot of features. I believe 100-200 docs to be enough for start in your case - and it would take several hours to prepare.</p>

<p>Then you can evaluate your simple extractors based on RegExps and Dictionaries - best if different aspects (Name or City) would have separate metrics. Depending on results, your actions may differ.</p>

<h2>Low precision - add more specific features</h2>

<p>If the method shows too low precision, i.e. extract too many wrong items, you should add specificity, or specific features; I'd search for them in scientific papers devoted to Information extraction concerning to those aiming at the specific information type, be it Name/Surname, or Address, or something more vague like skills if you're interested in such info. For instance, many papers (like [<a href=""https://en.wikipedia.org/wiki/Confusion_matrix"" rel=""nofollow noreferrer"">2</a>] and [<a href=""http://nlp.stanford.edu/software/CRF-NER.shtml"" rel=""nofollow noreferrer"">3</a>]) devoted to Resume parsing note that Name/Surname are usually placed at the very beginning of the text; or that Cities are usually preceded by 'at'. 
I don't know specifics of you documents, but I doubt they violate such patterns.</p>

<p>Also it may be useful and easy to treat output of Named Entity Recognizer, e.g. <a href=""http://nlp.stanford.edu/software/CRF-NER.shtml"" rel=""nofollow noreferrer"">Standord NLP</a>, as a feature (see also <a href=""https://stackoverflow.com/questions/30664399/name-extraction-cv-resume-stanford-ner-opennlp"">relevant question</a>)</p>

<p>Again, harder but better is to analyze approaches used by NERC and to adapt them to specifics of your task and docs.</p>

<p>These features can be aggregated by any Supervised machine learning (start with Logistic Regression and Random Forest if you have not much experience): you know positive and negative (all but not positive) answers from your evaluation dataset, just transform them into feature space and feed to some ML lib like <a href=""http://www.cs.waikato.ac.nz/ml/weka/"" rel=""nofollow noreferrer"">Weka</a>.</p>

<h2>Low recall - extract more candidates</h2>

<p>If the method shows too low recall, i.e. misses a lot of items, then you should extend set of candidates - for example, develop less restrictive patterns, add fuzzy matching (look at <a href=""https://en.wikipedia.org/wiki/Jaro%E2%80%93Winkler_distance"" rel=""nofollow noreferrer"">Jaro-Winkler</a> or <a href=""https://en.wikipedia.org/wiki/Soundex"" rel=""nofollow noreferrer"">Soundex</a> string metric) to Dictionary lookup. </p>

<p>Another option is to apply Part-of-Speech tagging and take each noun as a candidate - maybe each Proper noun for some info items, or take noun bigrams, or add other weak restrictions. In this case, most probably, your precision will degrade, so the paragraph above would have to be considered.</p>

<p>NB: If your data comes from Web (e.g. profiles from LinkedIn), try to search by keywords 'Web data extraction' or take a look at import.io</p>

<h2>Literature</h2>

<p><em>just a few random, try to search at <a href=""https://scholar.google.ru/scholar?q=information%20extraction%20survey%20&amp;btnG=&amp;hl=ru&amp;as_sdt=0%2C5"" rel=""nofollow noreferrer"">Google scholar</a>, preferably start from surveys</em></p>

<ol>
<li><p>Renuka S. Anami, Gauri R. Rao. Automated Profile Extraction and
Classification with Stanford Algorithm. International Journal of
Innovative Technology and Exploring Engineering (IJITEE) ISSN:
2278-3075, Volume-4 Issue-7, December 2014 (<a href=""http://www.ijitee.org/attachments/File/v4i7/G1916124714.pdf"" rel=""nofollow noreferrer"">link</a>)</p></li>
<li><p>Swapnil Sonar. Resume Parsing with Named Entity Clustering
Algorithm. 2015 (<a href=""http://www.slideshare.net/swapnilmsonar/resume-parsing-with-named-entity-clustering-algorithm"" rel=""nofollow noreferrer"">link</a>)</p></li>
</ol>
",6,9,793,2015-09-04 14:16:05,https://stackoverflow.com/questions/32400289/best-method-to-confirm-an-entity
Part of speech tagging and entity recognition - python,"<p>I want to perform part of speech tagging and entity recognition in python similar to Maxent_POS_Tag_Annotator and Maxent_Entity_Annotator functions of openNLP in R.  I would prefer a code in python which takes input as textual sentence and gives output as different features- like number of ""CC"", number of ""CD"", number of ""DT"" etc.. CC, CD, DT are POS tags as used in Penn Treebank. So there should be 36 columns/features for POS tagging corresponding to 36 POS tags as in <a href=""http://www.ling.upenn.edu/courses/Fall_2003/ling001/penn_treebank_pos.html"" rel=""nofollow"">Penn Treebank POS</a>. I want to implement this on Azure ML ""Execute Python Script"" module and Azure ML supports python 2.7.7. I heard nltk in python may does the job, but I am a beginner on python. Any help would be appreciated. </p>
","python, azure, named-entity-recognition, part-of-speech, azure-machine-learning-service","<p>Take a look at <a href=""http://www.nltk.org/book/ch05.html"" rel=""nofollow"">NTLK book</a>, Categorizing and Tagging Words section.</p>

<p>Simple example, it uses the Penn Treebank tagset:</p>

<pre><code>from nltk.tag import pos_tag
from nltk.tokenize import word_tokenize
pos_tag(word_tokenize(""John's big idea isn't all that bad."")) 

[('John', 'NNP'),
(""'s"", 'POS'),
 ('big', 'JJ'),
 ('idea', 'NN'),
 ('is', 'VBZ'),
 (""n't"", 'RB'),
 ('all', 'DT'),
 ('that', 'DT'),
 ('bad', 'JJ'),
 ('.', '.')]
</code></pre>

<p>Then you can use</p>

<pre><code>from collections import defaultdict
counts = defaultdict(int)
for (word, tag) in pos_tag(word_tokenize(""John's big idea isn't all that bad."")):
    counts[tag] += 1
</code></pre>

<p>to get frequencies:</p>

<pre><code>defaultdict(&lt;type 'int'&gt;, {'JJ': 2, 'NN': 1, 'POS': 1, '.': 1, 'RB': 1, 'VBZ': 1, 'DT': 2, 'NNP': 1})
</code></pre>
",3,0,1078,2015-09-06 10:36:34,https://stackoverflow.com/questions/32422626/part-of-speech-tagging-and-entity-recognition-python
NER interfere with REGEXNER,"<p>I use regexner to find named entities that are not in the default set of Stanford NLP and it works fine. However, when I add ner annotator, it annotates tokens that match my regular expression with default tags. How can I overwrite default annotations?</p>

<pre><code>def createNLPPipelineRegex(): StanfordCoreNLP = {
     val props = new Properties()
     props.put(""regexner.mapping"", ""regex.txt"")
     props.put(""annotators"", ""tokenize, ssplit, regexner, pos, lemma, ner"")
     props.put(""tokenize.options"", ""untokenizable=noneKeep,normalizeParentheses=false"")
     new StanfordCoreNLP(props)
</code></pre>

<p>}</p>
","scala, stanford-nlp, named-entity-recognition","<p>If you add regexner after the ner annotator it should work:</p>

<pre><code>props.put(""annotators"", ""tokenize, ssplit, pos, lemma, ner, regexner"")
</code></pre>
",2,2,396,2015-09-18 00:23:57,https://stackoverflow.com/questions/32642008/ner-interfere-with-regexner
Scores for tagged NER results in the StandfordCore NLP.net library,"<p>I'm using the Sandford CoreNLP.NET module and its CRFClassifier to find Named Entities in a document. I am able to get the entities by using classifyWithInlineXML, but does anyone know how to get the entities along with their relevance/confidence scores (0-1)? </p>

<p>Would love an example in C# on how to do this.</p>
","stanford-nlp, named-entity-recognition","<p>Looks like a duplicate of <a href=""https://stackoverflow.com/questions/26612999/display-stanford-ner-confidence-score"">Display Stanford NER confidence score</a> question.</p>

<p>All you need is to rewrite provided sample in C#.</p>
",1,0,626,2015-09-26 10:10:46,https://stackoverflow.com/questions/32796011/scores-for-tagged-ner-results-in-the-standfordcore-nlp-net-library
US state resolution from unstructured text,"<p>I have a database with a ""location"" field that contains unconstrained user input in the form of a string.  I would like to map each entry to either a US state or NULL.</p>

<p>For example:</p>

<pre><code>'Southeastern Massachusetts' -&gt; MA
'Brookhaven, NY' -&gt; NY
'Manitowoc' -&gt; WI
'Blue Springs, MO' -&gt; MO
'A Damp &amp; Cold Corner Of The World.' -&gt; NULL
'Baltimore, Maryland' -&gt; MD
'Indiana' -&gt; IN
</code></pre>

<p>I can tolerate some errors but fewer would obviously be better. What's is the best way to go about this?</p>
","nlp, pattern-recognition, named-entity-recognition","<p>For posterity: I just threw a bunch of regexps at it, which worked 'pretty alright'.</p>
",0,0,33,2015-10-09 19:44:47,https://stackoverflow.com/questions/33046008/us-state-resolution-from-unstructured-text
issue recognizing NEs with StanfordNER in python NLTK,"<p>This happens when there is a potential NE followed by a comma, for example if my strings are something like,</p>

<blockquote>
  <p>""These names  Praveen Kumar,,  David Harrison,  Paul Harrison, blah ""</p>
</blockquote>

<p>or </p>

<blockquote>
  <p>""California, United States""</p>
</blockquote>

<p>my output is something as follows, respectively.</p>

<blockquote>
  <p>[[(u'These', u'O'), (u'names', u'O'), (u'Praveen', u'O'), (u'Kumar,,', u'O'), (u'David', u'PERSON'), (u'Harrison,', u'O'), (u'Paul', u'PERSON'), (u'Harrison,', u'O'), (u'blah', u'O')]]</p>
</blockquote>

<p>or </p>

<blockquote>
  <p>[[(u'California,', u'O'), (u'United', u'LOCATION'), (u'States', u'LOCATION')]] </p>
</blockquote>

<p>why it doesn't recognize potential NEs such as ""Praveen Kumar"", ""Harrison"" and ""California""? </p>

<p>Here is how is use it in the code:</p>

<pre><code>from nltk.tag.stanford import NERTagger
st = NERTagger('stanford-ner/classifiers/english.all.3class.distsim.crf.ser.gz', 'stanford-ner/stanford-ner.jar')

tags = st.tag(""California, United States"".split())
</code></pre>

<p>Is it because I tokenize the input stirng with <code>split()</code> ? How can I resolve this as it's working fine when tried in Java?</p>
","python, nlp, nltk, stanford-nlp, named-entity-recognition","<p>Since you are doing this through the nltk, use its tokenizers to split your input:</p>

<pre><code>alltext = myfile.read()
tokenized_text = nltk.word_tokenize(alltext)
</code></pre>

<p><strong>Edit:</strong> You're probably better off with the stanford toolkit's own tokenizer, as recommended by the other answer.  So if you'll be feeding the tokens to one of the Stanford tools, tokenize your text like this to get exactly the tokenization that the tools expect:</p>

<pre><code>from nltk.tokenize.stanford import StanfordTokenizer
tokenize = StanfordTokenizer().tokenize

alltext = myfile.read()
tokenized_text = tokenize(alltext)
</code></pre>

<p>To use this method you'll need to have the Stanford tools installed, and the nltk must be able to find them. I assume you have already taken care of this, since you're using the Stanford NER tool.</p>
",2,1,156,2015-11-09 06:26:03,https://stackoverflow.com/questions/33603534/issue-recognizing-nes-with-stanfordner-in-python-nltk
Named entities: guidelines that pertain to titles of persons,"<p>I'm working on an annotation task of named entities in a text corpus. I found guidelines in the document <a href=""http://www.dessem.com/sites/default/files/ne99_taskdef_v1_4.pdf"" rel=""nofollow"">1999 Named Entity Recognition Task Definition</a>. In that document, there are guidelines that pertain to titles of persons, in particular the following one: <em>Titles such as “Mr.” and role names such as “President” are not considered part of a person name.</em> For example, in “Mr. Harry Schearer” or “President Harry Schearer”, only Harry Schearer should be tagged as person.</p>

<p>In the Stanford NER though, there are many examples of including titles in the person tag (Captain Weston, Mr. Perry, etc). See <a href=""http://nlp.stanford.edu/software/ner-example/austen.gaz.txt"" rel=""nofollow"">here</a> an example of gazette that they give. In their view of person tags, it seems that even “Mrs. and Miss Bates” should be tagged as a person.</p>

<p>Question: what is the most generally accepted guideline?</p>
","stanford-nlp, named-entity-recognition","<p>If you download Stanford CoreNLP 3.5.2 from here: <a href=""http://nlp.stanford.edu/software/corenlp.shtml"" rel=""nofollow"">http://nlp.stanford.edu/software/corenlp.shtml</a></p>

<p>and run this command:</p>

<pre><code>java -Xmx6g -cp ""*:."" edu.stanford.nlp.pipeline.StanfordCoreNLP -ssplit.eolonly -annotators tokenize,ssplit,pos,lemma,ner -file ner_examples.txt -outputFormat text
</code></pre>

<p>(assuming you put some sample sentences, one sentence per line in ner_examples.txt)</p>

<p>the tagged tokens will be shown in: ner_examples.txt.out</p>

<p>You can try out some sentences and see how our current NER system handles different situations.  This system is trained on data that does not have titles tagged as PERSON, so our current system in general does not tag the titles as PERSON.</p>
",1,0,534,2015-11-10 15:43:13,https://stackoverflow.com/questions/33633874/named-entities-guidelines-that-pertain-to-titles-of-persons
how to speed up NE recognition with stanford NER with python nltk,"<p>First I tokenize the file content into sentences and then call Stanford NER on each of the sentences. But this process is really slow. I know if I call it on the whole file content if would be faster, but I'm calling it on each sentence as I want to index each sentence before and after NE recognition. </p>

<pre><code>st = NERTagger('stanford-ner/classifiers/english.all.3class.distsim.crf.ser.gz', 'stanford-ner/stanford-ner.jar')
for filename in filelist:
    sentences = sent_tokenize(filecontent) #break file content into sentences
    for j,sent in enumerate(sentences): 
        words = word_tokenize(sent) #tokenize sentences into words
        ne_tags = st.tag(words) #get tagged NEs from Stanford NER
</code></pre>

<p>This is probably due to calling <code>st.tag()</code> for each sentence, but is there any way to make it run faster?</p>

<p><strong>EDIT</strong></p>

<p>The reason that I want to tag sentences separate is that I want to write sentences to a file (like sentence indexing) so that given the ne tagged sentence at a later stage, i can get the unprocessed sentence (i'm also doing lemmatizing here)</p>

<p>file format:</p>

<blockquote>
  <p>(sent_number, orig_sentence, NE_and_lemmatized_sentence)</p>
</blockquote>
","python, nlp, nltk, stanford-nlp, named-entity-recognition","<p>From <a href=""https://github.com/nltk/nltk/blob/develop/nltk/tag/stanford.py#L139"" rel=""noreferrer"">StanfordNERTagger</a>, there is the <code>tag_sents()</code> function, see <a href=""https://github.com/nltk/nltk/blob/develop/nltk/tag/stanford.py#L68"" rel=""noreferrer"">https://github.com/nltk/nltk/blob/develop/nltk/tag/stanford.py#L68</a></p>

<pre><code>&gt;&gt;&gt; st = NERTagger('stanford-ner/classifiers/english.all.3class.distsim.crf.ser.gz', 'stanford-ner/stanford-ner.jar')
&gt;&gt;&gt; tokenized_sents = [[word_tokenize(sent) for sent in sent_tokenize(filecontent)] for filename in filelist]
&gt;&gt;&gt; st.tag_sents(tokenized_sents)
</code></pre>
",8,10,5955,2015-11-17 03:17:44,https://stackoverflow.com/questions/33748554/how-to-speed-up-ne-recognition-with-stanford-ner-with-python-nltk
"How can Stanford CoreNLP Named Entity Recognition capture measurements like 5 inches, 5&quot;, 5 in., 5 in","<p>I'm looking to capture measurements using <a href=""http://stanfordnlp.github.io/CoreNLP/ner.html"" rel=""noreferrer"">Stanford CoreNLP</a>. (If you can suggest a different extractor, that is fine too.)</p>

<p>For example, I want to find <strong>15kg</strong>, <strong>15 kg</strong>, <strong>15.0 kg</strong>, <strong>15 kilogram</strong>, <strong>15 lbs</strong>, <strong>15 pounds</strong>, etc. But among CoreNLPs extraction rules, I don't see one for measurements.</p>

<p>Of course, I can do this with pure regexes, but toolkits can run more quickly, and they offer the opportunity to chunk at a higher level, e.g.  to treat <strong>gb</strong> and <strong>gigabytes</strong> together, and <strong>RAM</strong> and <strong>memory</strong> as building blocks--even without full syntactic parsing--as they build  bigger units  like <strong>128 gb RAM</strong> and <strong>8 gigabytes memory</strong>.</p>

<p>I want an  extractor for this that is  rule-based, not machine-learning-based), but don't see one as part of <a href=""http://nlp.stanford.edu/software/regexner/"" rel=""noreferrer"">RegexNer</a> or elsewhere. How do I go about this?</p>

<p><a href=""https://www-01.ibm.com/support/knowledgecenter/SSPT3X_2.1.1/com.ibm.swg.im.infosphere.biginsights.text.doc/doc/ana_txtan_NamedEntities.html"" rel=""noreferrer"">IBM Named Entity Extraction</a> can do this. The regexes are run in an efficient way rather than passing the text through each one. And the regexes are bundled to express meaningful entities, as for example one that unites all the measurement units into a single concept.</p>
","nlp, stanford-nlp, named-entity-recognition, named-entity-extraction","<p>I don't think a rule-based system exists for this particular task. However, it shouldn't be hard to make with TokensregexNER. For example, a mapping like:</p>

<pre><code>[{ner:NUMBER}]+ /(k|m|g|t)b/ memory?   MEMORY
[{ner:NUMBER}]+ /""|''|in(ches)?/       LENGTH
...
</code></pre>

<p>You could try using vanilla TokensRegex as well, and then just extract out the relevant value with a capture group:</p>

<pre><code>(?$group_name [{ner:NUMBER}]+) /(k|m|g|t)b/ memory?
</code></pre>
",6,7,1433,2015-12-13 14:30:17,https://stackoverflow.com/questions/34252170/how-can-stanford-corenlp-named-entity-recognition-capture-measurements-like-5-in
Is DBPedia Spotlight still available?,"<p>I was playing around with <a href=""https://en.wikipedia.org/wiki/Named-entity_recognition"" rel=""nofollow"">NER</a> of some texts, and came along <a href=""https://github.com/dbpedia-spotlight/dbpedia-spotlight"" rel=""nofollow"">DBPedia Spotlight</a>.  </p>

<p>However,</p>

<ul>
<li>the website: <a href=""http://spotlight.dbpedia.org/"" rel=""nofollow"">http://spotlight.dbpedia.org/</a> is not accessable</li>
<li>the 2 demo: <a href=""http://dbpedia-spotlight.github.io/demo/"" rel=""nofollow"">http://dbpedia-spotlight.github.io/demo/</a> and <a href=""http://spotlight.dbpedia.org/demo/"" rel=""nofollow"">http://spotlight.dbpedia.org/demo/</a> seem not to work</li>
<li>the provided example url: <a href=""http://spotlight.dbpedia.org/rest/spot/?text=Berlin&amp;spotter=LingPipeSpotter%E2%80%99"" rel=""nofollow"">http://spotlight.dbpedia.org/rest/spot/?text=Berlin&amp;spotter=LingPipeSpotter%E2%80%99</a> doesn't work either</li>
</ul>

<p>So is this service still available?<br>
Are there any alternatives (I want to access it from PHP)?</p>
","semantic-web, dbpedia, named-entity-recognition, part-of-speech, spotlight-dbpedia","<p>I just learned that this machine is down. You can use the one under <a href=""http://spotlight.sztaki.hu:2222/rest"" rel=""nofollow"">http://spotlight.sztaki.hu:2222/rest</a></p>

<p>You can curl it like this:</p>

<p>curl ""<a href=""http://spotlight.sztaki.hu:2222/rest/annotate?text=Michelle%20Obama%20called%20Thursday%20on%20Congress%20to%20extend%20a%20tax%20break%20for%20students%20included%20in%20last%20year%27s%20economic%20stimulus%20package,%20arguing%20that%20the%20policy%20provides%20more%20generous%20assistance.&amp;confidence=0.2&amp;support=20"" rel=""nofollow"">http://spotlight.sztaki.hu:2222/rest/annotate?text=Michelle%20Obama%20called%20Thursday%20on%20Congress%20to%20extend%20a%20tax%20break%20for%20students%20included%20in%20last%20year%27s%20economic%20stimulus%20package,%20arguing%20that%20the%20policy%20provides%20more%20generous%20assistance.&amp;confidence=0.2&amp;support=20</a>"" -H ""Accept:application/json"" </p>
",0,1,547,2015-12-22 10:26:04,https://stackoverflow.com/questions/34413586/is-dbpedia-spotlight-still-available
