how to use Entity Recognition with Apache solr and LingPipe or similar tools,"<p>I would like to use NLP while indexing the data with Apache Solr.</p>

<ol>
<li><p>Identify the synonyms of the words and index that also.</p></li>
<li><p>Identify thenamed entity and label it while indexing. </p></li>
<li><p>when some one query the Solr Index, I should able to extract the
named entity and intention from the query and form the query string,
so that it can effectively search the indexed file.</p></li>
</ol>

<p>Is there any tools / plugins available to satisfy my requirements? I believe it is a common use cases for most of the content based websites. How people handling it?  </p>
","solr, nlp, named-entity-recognition, stanford-nlp","<p>Here's <a href=""http://www.searchbox.com/named-entity-recognition-ner-in-solr/"" rel=""nofollow"">a tutorial on using Stanford NER with SOLR</a>.</p>
",4,1,5904,2013-08-04 09:46:15,https://stackoverflow.com/questions/18041663/how-to-use-entity-recognition-with-apache-solr-and-lingpipe-or-similar-tools
Missing relations in new stanford-corenlp-3.2.0-models.jar,"<p>I used <strong>stanford-parser-2.0.4-models.jar</strong> earlier in my application . Now I want to port my application to <strong>stanford-corenlp-3.2.0-models.jar</strong>. I used <strong>edu.stanford.nlp.trees.EnglishGrammaticalRelations.PURPOSE_CLAUSE_MODIFIER</strong> and <strong>edu.stanford.nlp.trees.EnglishGrammaticalRelations.COMPLEMENTIZER</strong> in my application to identify <strong>purpose clause modifier</strong> and <strong>complementizer</strong> relations from semantic graph edges but unfortunately I could not see them in latest version of stanford-corenlp-3.2.0-models.jar. Could some one suggest how can I do it using new jar and explain me what could be the reason behind this avoiding these relations in new jar.</p>
",stanford-nlp,"<p>I could find the those details in stanford-corenlp-3.2.0-sources.jar. As part of this they removed these relations and treated them as special cases with the existing relations.
find the below comments I could see from source code</p>

<pre><code>The ""purpose clause modifier"" grammatical relation has been discontinued
It is now just seen as a special case of an advcl.  A purpose clause
modifier of a VP is a clause headed by ""(in order) to"" specifying a
purpose.  Note: at present we only recognize ones that have
""in order to"" or are fronted.  Otherwise we can't use our surface representations to
distinguish these from xcomp's. We can also recognize ""to"" clauses
introduced by ""be VBN"".
&lt;p/&gt;
Example: &lt;br/&gt;
""He talked to the president in order to secure the account"" &amp;rarr;
&lt;code&gt;purpcl&lt;/code&gt;(talked, secure)


The ""complementizer"" grammatical relation is a discontinued grammatical relation. A
A complementizer of a clausal complement was the word introducing it.
It only matched ""that"" or ""whether"". We've now merged this in with ""mark"" which plays a        similar
role with other clausal modifiers.
&lt;p/&gt;
&lt;p/&gt;
Example: &lt;br/&gt;
""He says that you like to swim"" &amp;rarr;
&lt;code&gt;complm&lt;/code&gt;(like, that)
</code></pre>
",0,0,241,2013-08-14 05:26:02,https://stackoverflow.com/questions/18223799/missing-relations-in-new-stanford-corenlp-3-2-0-models-jar
CoreNlp splitting the stanford-corenlp-3.2.0-models.jar,"<p>I'm trying to deploy <code>stanford-corenlp-3.2.0-models.jar</code> but my host says the jar is to big?</p>

<p>If I'm just want to use the POS, what jar, can I use instead.</p>

<p>Or how can I split the jar?</p>
","java, stanford-nlp","<p>You just need to read up on how to use the <code>jar</code> command. A jar file is just a variant on a zip file. You can expand its contents with <code>jar -xf stanford-corenlp-3.2.0-models.jar</code>, get what you need, and then put it into a new smaller jar file.</p>
",1,0,420,2013-08-18 01:08:26,https://stackoverflow.com/questions/18294791/corenlp-splitting-the-stanford-corenlp-3-2-0-models-jar
Named entity recognition promlem to identify the text &quot;next monday&quot; as date?,"<p>I'm new to text mining and NLP. I'm trying to use named entity recognition (NER) (Stanford Named Entity Tagger) to extract dates from the given text. I'm using the online demo provided in Stanford NLP <a href=""http://nlp.stanford.edu:8080/ner/process"" rel=""nofollow"">http://nlp.stanford.edu:8080/ner/process</a> and GATE ANNIE <a href=""http://services.gate.ac.uk/annie/"" rel=""nofollow"">http://services.gate.ac.uk/annie/</a></p>

<p>This demo is not able to recognize the texts like complete ""last Sunday"", ""next Monday"", ""this month end"" ""till this Sunday evening"" as date. Sunday or Monday alone will not be useful to determine the date.  Is there any option to extract the actual text mentioned by the given example texts? </p>

<p>Example text:</p>

<p>Treat yourself with Puma as it offers Flat 50% off. Hurry offer valid till this Sunday. Happy Shopping.</p>

<p>Extracted date: 25-08-2013 (Considering today is 19-08-2013. Date format can be anything)</p>

<p>Any library provides this kind of date recognition feature or is it possible to build custom model to recognize date as given in the example text? </p>
","nlp, stanford-nlp, opennlp, gate","<p><a href=""http://nlp.stanford.edu/software/sutime.shtml"" rel=""nofollow noreferrer"">SUTime</a> in Stanford CoreNLP can do temporal recognition. That page includes example code and it has an online demo available <a href=""http://nlp.stanford.edu:8080/sutime/process"" rel=""nofollow noreferrer"">here</a>.</p>

<p>Related question: <a href=""https://stackoverflow.com/questions/18593443/is-it-good-to-use-stanford-temporal-tagger-for-big-data"">Is it good to use stanford temporal tagger for big data?</a></p>
",2,1,1241,2013-08-19 14:59:26,https://stackoverflow.com/questions/18316990/named-entity-recognition-promlem-to-identify-the-text-next-monday-as-date
What parsing strategy is used on Stanford Parser?,"<p>I'm writing a paper where I analyse different available tools for natural language parsing. I found out that two main strategies for parsing are top-down and bottom down.</p>

<p><strong>I wonder which strategy is used in Stanford Parser?</strong> </p>

<p>I know that they used probabilistic approach there, but is not based on any of bottom-up or top-down?</p>
","parsing, nlp, stanford-nlp","<p>As far as I know, it is a <a href=""http://en.wikipedia.org/wiki/CYK_algorithm"" rel=""nofollow"">CYK parser</a> (see <a href=""http://nlp.stanford.edu/~manning/papers/unlexicalized-parsing.pdf"" rel=""nofollow"">here</a>, Section 1), i.e. a bottom up parser.</p>
",1,0,163,2013-08-20 10:01:47,https://stackoverflow.com/questions/18332234/what-parsing-strategy-is-used-on-stanford-parser
Why does my superclass object call its subclass method?,"<p>I have seen so many helpful threads here, but this is my first time posting!</p>

<p>I was working on the infamous Stanford OpenCourse project: Matchismo. While I got everything going just fine, but I don't understand one part of the sample codes. </p>

<p>Basically the code below is used to get a Card object to compare with another card.</p>

<pre><code>- (void) flipCardAtIndex: (NSUInteger)index
{
    Card *card = [self cardAtIndex:index];
    if (card &amp;&amp; !card.isUnplayable)
    {
        if (!card.isFaceUp)
        {
            for (Card* otherCard in self.cards)//for-in loop
            {
                if (otherCard.isFaceUp &amp;&amp; !otherCard.isUnplayable)
                {
                    int matchScore = [card match:@[otherCard]];
......
</code></pre>

<p>And this is how cardAtIndex works:</p>

<pre><code>-(Card *) cardAtIndex:(NSUInteger)index
{
    if (index &lt; [self.cards count])
        //dot notation is used for property
        //[] is used for method
    {
        return self.cards[index];
    }
    return nil;
}
</code></pre>

<p>Here are the methods for Match(card*) and Match(playingCard)</p>

<p>Match(card*)</p>

<pre><code>-(int) match:(NSArray *)otherCards
{
    NSLog(@""here"");
    int score = 0;

    for (Card *card in otherCards)
    {
        if ([card.content isEqualToString:self.content])
            score = 1;
        {
            NSLog(@""Card Match"");
        }

    }
    return score;
}
</code></pre>

<p>Match(PlayingCard*)</p>

<pre><code>-(int) match: (NSArray *)otherCards;
{
    int score = 0;
    if ([otherCards count] == 1)
    {
        PlayingCard *otherCard = [otherCards lastObject];//the last object in the array
        if ([otherCard.suit isEqualToString:self.suit])
            score = 1;
        else if (otherCard.rank == self.rank)
            score = 4;
        NSLog(@""PlayingCard Match"");
    }
    return score; 
}
</code></pre>

<p>It worked just fine, but I don't get why when a Card* object calls a method, its subclass's PlayingCard's method is invoked.
Thanks so much for help me!</p>
","objective-c, stanford-nlp","<p>This concept is called <a href=""http://en.wikipedia.org/wiki/Polymorphism_in_object-oriented_programming"" rel=""nofollow"">Polymorphism</a>.</p>

<p>It allows you to have a base class which provides some interface, and a set of subclasses that implement these methods in some different ways. The classic example is a <code>Drawable</code> class method <code>draw</code>, and its subclasses <code>Circle</code> and <code>Rectangle</code>, that both override the <code>draw</code> method to render themselves in some specific manner.</p>

<p>So goes for your <code>Card</code> base class, it calls its own interface method <code>match</code>, but as an object is actually not an instance of <code>Card</code>, but of a <code>PlayingCard</code> subclass, subclass method gets called instead to provide specific implementation.</p>
",1,0,574,2013-08-22 09:26:14,https://stackoverflow.com/questions/18376508/why-does-my-superclass-object-call-its-subclass-method
POS tagging in Scala,"<p>I tried to POS tag a sentence in Scala using Stanford parser like below</p>

<pre><code>val lp:LexicalizedParser = LexicalizedParser.loadModel(""edu/stanford/nlp/models/lexparser/englishPCFG.ser.gz"");
lp.setOptionFlags(""-maxLength"", ""50"", ""-retainTmpSubcategories"")
val s = ""I love to play""
val parse :Tree =  lp.apply(s)
val taggedWords = parse.taggedYield()
println(taggedWords)
</code></pre>

<p>I got an error <strong>type mismatch; found : java.lang.String required: java.util.List[_ &lt;: edu.stanford.nlp.ling.HasWord]</strong> in the line <strong>val parse :Tree =  lp.apply(s)</strong></p>

<p>I don't know whether this is the right way of doing it or not. Are there any other easy ways of POS tagging a sentence in Scala?</p>
","scala, nlp, stanford-nlp, pos-tagger","<p>I found a very simple way to do POS tagging in Scala</p>

<p><strong>Step 1</strong></p>

<p>Download stanford tagger version 3.2.0 form the link below</p>

<p><a href=""http://nlp.stanford.edu/software/stanford-postagger-2013-06-20.zip"" rel=""nofollow"">http://nlp.stanford.edu/software/stanford-postagger-2013-06-20.zip</a></p>

<p><strong>Step 2</strong></p>

<p>Add <strong>stanford-postagger</strong> jar present in the folder to your project and also place the <strong>english-left3words-distsim.tagger</strong> file present in the models folder in your project</p>

<p>Then, with the code below you can pos tag a sentence in Scala</p>

<pre><code>              val tagger = new MaxentTagger(
                ""english-left3words-distsim.tagger"")
              val art_con = ""My name is Rahul""
              val tagged = tagger.tagString(art_con)
              println(tagged)
</code></pre>

<p><strong>Output:</strong> My_PRP$ name_NN is_VBZ Rahul_NNP</p>
",4,11,2906,2013-08-24 08:29:28,https://stackoverflow.com/questions/18416561/pos-tagging-in-scala
Maven fails to download CoreNLP models,"<p>When building the sample application from the Stanford CoreNLP website, I ran into a curious exception:</p>

<pre><code>Exception in thread ""main"" java.lang.RuntimeException: edu.stanford.nlp.io.RuntimeIOException: Unrecoverable error while loading a tagger model
at edu.stanford.nlp.pipeline.StanfordCoreNLP$4.create(StanfordCoreNLP.java:493)
…
Caused by: java.io.IOException: Unable to resolve ""edu/stanford/nlp/models/pos-tagger/english-left3words/english-left3words-distsim.tagger"" as either class path, filename or URL
…
</code></pre>

<p>This only happened when the property <code>pos</code> and the ones after it were included in the properties.</p>

<pre class=""lang-java prettyprint-override""><code>Properties props = new Properties();
props.put(""annotators"", ""tokenize, ssplit, pos, lemma, ner, parse, dcoref"");
StanfordCoreNLP pipeline = new StanfordCoreNLP(props);
</code></pre>

<p>Here is the dependency from my pom.xml:</p>

<pre><code>&lt;dependencies&gt;
&lt;dependency&gt;
    &lt;groupId&gt;edu.stanford.nlp&lt;/groupId&gt;
    &lt;artifactId&gt;stanford-corenlp&lt;/artifactId&gt;
    &lt;version&gt;3.2.0&lt;/version&gt;
    &lt;scope&gt;compile&lt;/scope&gt;
&lt;/dependency&gt;
&lt;/dependencies&gt;
</code></pre>
","maven, stanford-nlp","<p>I actually found the answer to that in the problem description of another question on Stackoverflow.</p>

<p><a href=""https://stackoverflow.com/questions/14250476/maven-dependencyget-does-not-download-stanford-nlp-model-files"">Quoting W.P. McNeill</a>:</p>

<blockquote>
  <p>Maven does not download the model files automatically, but only if you
  add models line to the .pom. Here is a .pom
  snippet that fetches both the code and the models.</p>
</blockquote>

<p>Here's what my dependencies look like now:</p>

<pre><code>&lt;dependencies&gt;
&lt;dependency&gt;
    &lt;groupId&gt;edu.stanford.nlp&lt;/groupId&gt;
    &lt;artifactId&gt;stanford-corenlp&lt;/artifactId&gt;
    &lt;version&gt;3.2.0&lt;/version&gt;
&lt;/dependency&gt;
&lt;dependency&gt;
    &lt;groupId&gt;edu.stanford.nlp&lt;/groupId&gt;
    &lt;artifactId&gt;stanford-corenlp&lt;/artifactId&gt;
    &lt;version&gt;3.2.0&lt;/version&gt;
    &lt;classifier&gt;models&lt;/classifier&gt;
&lt;/dependency&gt;
&lt;/dependencies&gt;
</code></pre>

<p>The important part to note is the entry <code>&lt;classifier&gt;models&lt;/classifier&gt;</code> at the bottom. In order for Eclipse to maintain both references, you'll need to configure a dependency for each <code>stanford-corenlp-3.2.0</code> and <code>stanford-corenlp-3.2.0-models</code>.</p>
",56,27,10383,2013-08-28 15:48:17,https://stackoverflow.com/questions/18492608/maven-fails-to-download-corenlp-models
Is it good to use stanford temporal tagger for big data?,"<p>I'm exploring Stanford Temporal Tagger for my project to extract date entity from the text. The demo from <a href=""http://nlp.stanford.edu:8080/sutime/process"" rel=""nofollow"">http://nlp.stanford.edu:8080/sutime/process</a> seems to be promising. I would like to understand whether this library is matured. And also somebody help me understanding how this library performs with big data. It would be also helpful if you can guide me about other java based  temporal tagger libraries especially for big data requirements. Is there any apache project which does temporal tagging? </p>

<p>I found some of the libraries like </p>

<p><a href=""https://code.google.com/p/heideltime/"" rel=""nofollow"">https://code.google.com/p/heideltime/</a></p>

<p><a href=""https://code.google.com/p/stemptag/"" rel=""nofollow"">https://code.google.com/p/stemptag/</a></p>
","nlp, stanford-nlp, information-extraction, named-entity-recognition","<p>Yes, the SUTime library is mature and quite accurate, and has been run over tens of millions of words of text. (Just make sure you are not invoking the more expensive and much slower parts of Stanford CoreNLP - parsing and dcoref - which are not needed for temporal tagging.)</p>

<p>Heideltime is another very good Java library for temporal tagging. It has the advantage of supporting several languages, whereas SUTime at present only supports English. It has the disadvantage of coming configured to use TreeTagger as its part-of-speech tagger, which means you either need to deal with using this non-open source, non-Java component, or you need to write stuff to get it configured to use some other POS tagger. I'm not familiar with stemptag; I don't think there is any apache project for this.</p>
",4,2,1253,2013-09-03 13:20:58,https://stackoverflow.com/questions/18593443/is-it-good-to-use-stanford-temporal-tagger-for-big-data
Is StanfordCoreNLP deprecated?,"<p>In the <a href=""http://nlp.stanford.edu/software/corenlp.shtml#Usage"" rel=""nofollow"">documentation</a>, there is an example that utilizes the class: <code>StanfordCoreNLP</code>. But when you download the latest version, the class is nowhere to be found. It's found easily in earlier versions and the example works great. I've been looking all over but can't seem to figure out what happened to <code>StanfordCoreNLP</code>. </p>

<p>Has anyone used recent versions of the library who can tell me what happened to <code>StanfordCoreNLP</code>?</p>
","java, stanford-nlp","<p>The class is still in CoreNLP 3.2.0: </p>

<pre><code>edu.stanford.nlp.pipeline.StanfordCoreNLP
</code></pre>

<p>Just found it in the CoreNLP 3.2.0 Maven artifact using the Eclipse ""open type"" feature.</p>
",3,2,162,2013-09-08 18:37:05,https://stackoverflow.com/questions/18687260/is-stanfordcorenlp-deprecated
I want to ignore all other tags except noun and verb tags. is it possible to do it using Stanford corenlp word class?,"<p>I want to ignore all other tags except noun and verb tags. is it possible to do it using Stanford corenlp word lavel?</p>
",stanford-nlp,"<p>You can generate POS tags using Stanford corenlp and then prune the ones not having verb and noun tags. Try <a href=""http://nlp.stanford.edu:8080/corenlp/process"" rel=""nofollow"" title=""this"">this</a> to get a feel of how tagging is done for different input sentences and do read the POS tagging manual to get a hold of what different POS tag mean.</p>
",0,0,111,2013-09-10 09:31:48,https://stackoverflow.com/questions/18715314/i-want-to-ignore-all-other-tags-except-noun-and-verb-tags-is-it-possible-to-do
"comparison of natural language processing tools (UIMA, LingPipe, Lucene, Gate, Stanford)","<p>I want to choose a natural language processing tool to do common tasks such as tokenization, sentence detection,various tagging (Name Entity Recognition, POS tagging, ... ). my question has two parts:</p>

<ol>
<li>What are the criteria for choosing a natural language processing
tool?</li>
<li>Among (UIMA, LingPipe, Lucene, Gate, Stanford), which one satisfy
these criteria better?</li>
</ol>

<p>and what is your suggestion ?</p>
","lucene, stanford-nlp, gate, uima","<p>Some <strong>general</strong> Criteria:</p>

<ol>
<li>how many tasks can I perform with the provided models (e.g. does the tool contains models for my tasks like spanish tokenisation or protein NER)?</li>
<li>how easy is it for me to add the missing tools.</li>
</ol>

<p>BTW, I would add <a href=""http://nltk.org/"" rel=""nofollow"">NLTK</a> to your list, and its <a href=""http://nltk.org/book/"" rel=""nofollow"">excellent, free accompanying book</a>. </p>
",2,1,2448,2013-09-18 09:13:03,https://stackoverflow.com/questions/18868180/comparison-of-natural-language-processing-tools-uima-lingpipe-lucene-gate-s
"Output results in conll format (POS-tagging, stanford pos tagger)","<p>I am trying to use Stanford POS-tagger, I want to ask if it is possible to parse (actually only pos tag would be enough) an english text and output the results in conll format. Is there such an option?</p>

<p>I am using the full 3.2.0 version of the Stanford pos tagger</p>

<p>Thanks a lot</p>
","nlp, stanford-nlp, pos-tagger, output-formatting, outputformat","<p>When it comes to the CONLL format, i presume you mean the CONLL2000 chunking task format as such:</p>

<pre><code>   He        PRP  B-NP
   reckons   VBZ  B-VP
   the       DT   B-NP
   current   JJ   I-NP
   account   NN   I-NP
   deficit   NN   I-NP
   will      MD   B-VP
   narrow    VB   I-VP
   to        TO   B-PP
   only      RB   B-NP
   #         #    I-NP
   1.8       CD   I-NP
   billion   CD   I-NP
   in        IN   B-PP
   September NNP  B-NP
   .         .    O
</code></pre>

<p>There are three columns in the CONLL chunking task format:</p>

<ol>
<li><code>token</code> (i.e. word)</li>
<li><code>POS</code> tag</li>
<li><code>BIO</code> (begin, inside, outside) of chunk/phrase tag</li>
</ol>

<p>Sadly, if you use the stanford MaxEnt tagger, it <strong>only give you the <code>token</code> and <code>POS</code> information but has no <code>BIO</code> chunk information</strong>. </p>

<pre><code>java -cp stanford-postagger.jar edu.stanford.nlp.tagger.maxent.MaxentTagger -model models/left3words-wsj-0-18.tagger -textFile short.txt -outputFormat tsv 2&gt; /dev/null
</code></pre>

<p>Using the above command the Stanford POS tagger already give you the tab separated format, just that it's without the 3rd column (see <a href=""http://nlp.stanford.edu/software/pos-tagger-faq.shtml"" rel=""nofollow"">http://nlp.stanford.edu/software/pos-tagger-faq.shtml</a>):</p>

<pre><code>   He        PRP
   reckons   VBZ
   the       DT
   ...
</code></pre>

<p><strong>To get the <code>BIO</code> colum, you would require either</strong>: </p>

<ul>
<li>a <strong>statistical chunker</strong> or</li>
<li>a <strong>full parser</strong></li>
</ul>

<p>see <a href=""http://www-nlp.stanford.edu/links/statnlp.html"" rel=""nofollow"">http://www-nlp.stanford.edu/links/statnlp.html</a> for a list of chunker/parser, if you want to stick with stanford tools, i suggest the stanford parser but it gives you the bracketed parse format, which you have to do some post-processing to get it into CONLL2000 format, see <a href=""http://nlp.stanford.edu/software/lex-parser.shtml"" rel=""nofollow"">http://nlp.stanford.edu/software/lex-parser.shtml</a></p>
",3,3,2134,2013-09-22 21:00:41,https://stackoverflow.com/questions/18948712/output-results-in-conll-format-pos-tagging-stanford-pos-tagger
Is there a reasonably accurate heuristic for detecting the subject and object of an English sentence?,"<p>I realize that flawlessly separating subject noun phrases and object noun phrases from a sentence is an open research problem and is not easily explained here, but is there a smart way of doing this (assuming I already have a POS-tagged sentence) which works for most sentences, or at least relatively simple ones? I know that simply assuming the first noun phrase is the subject is a pretty good approximation, but in sentences beginning with prepositional phrases (e.g., ""Across the clearing and through the stream ran the frightened deer.""), this fails. Ideally, I'd like something which also recognizes the subject in this case.</p>

<p>For reference, that example sentence gives the following parse tree with the Stanford Parser:</p>

<p><code>[ROOT [S [PP [IN Across] [NP [NP [DT the] [NN clearing] ] [CC and] [NP [IN through] ] ] ] [NP [DT the] [NN stream] ] [VP [VBD ran] [NP [DT the] [ADJP [JJ frightened] ] [NNS deer] ] ] [. .] ] ]</code></p>

<p>My current strategy is as follows:</p>

<ol>
<li><p>Subject: Do a BFS on the tree, looking for the first NP.</p></li>
<li><p>Verb: Do a BFS on the tree, looking for the first VP. On this subtree, do a BFS looking for a VB(D|G|N|P|Z).</p></li>
<li><p>Object: Do a BFS on the VP subtree found above, looking for a NP.</p></li>
</ol>

<p>This strategy results in the following for my example:
<code>SUBJECT: (NP (DT the) (NN stream) ) , VERB: (VBD ran) , OBJECT: (NP (DT the) (ADJP (JJ frightened) ) (NNS deer) )</code>.</p>

<p>If possible, I'd like to modify my strategy to not fail on these cases, and eventually even more complicated cases.</p>
","nlp, stanford-nlp","<p>Edit: Ok, you are using the Stanford parser. Then the parser gives you the result. For example if I run it on <code>In London, my friend ate a big apple and a pear.</code> I get:</p>

<pre><code>    (ROOT
      (S
        (PP (IN In)
          (NP (NNP London)))
        (, ,)
        (NP (PRP$ my) (NN friend))
        (VP (VBD ate)
          (NP
            (NP (DT a) (JJ big) (NN apple))
            (CC and)
            (NP (DT a) (NN pear))))
        (. .)))
</code></pre>

<p>Then subject is the NP under S (my friend) and object is the NP under the VP under S (a big apple and a pear). And actually the dependency parse:</p>

<pre><code>prep_in(ate-6, London-2)
poss(friend-5, my-4)
nsubj(ate-6, friend-5)
root(ROOT-0, ate-6)
det(apple-9, a-7)
amod(apple-9, big-8)
dobj(ate-6, apple-9)
det(pear-12, a-11)
dobj(ate-6, pear-12)
conj_and(apple-9, pear-12)
</code></pre>

<p>tells you what is the head of the subject (friend) and of the direct object (apple,pear).</p>

<p>Obviously, the parser is not without errors, and actually on your sentence with inversion (subj follows the verb) it gets confused:</p>

<pre><code>(ROOT
  (S
    (PP (IN Across)
      (NP
        (NP (DT the) (NN clearing))
        (CC and)
        (NP (IN through))))
    (NP (DT the) (NN stream))
    (VP (VBD ran)
      (NP (DT the)
        (ADJP (JJ frightened))
        (NNS deer)))
    (. .)))
</code></pre>

<p>the correct parse would be </p>

<pre><code>(ROOT
  (S
    (PP
        (PP (IN Across)
            (NP (DT the) (NN clearing)))
        (CC and)
        (PP (IN through)
            (NP (DT the) (NN stream))))
    (VP (VBD ran))
    (NP (DT the)
        (ADJP (JJ frightened))
        (NNS deer))
    (. .)))
</code></pre>

<p>Then you would correctly identify <code>the frightened deer</code> as the subject.</p>

<p>What to do about it? You can either try to improve the parser by retraining it on more sentences like this one (in addition to the ones they trained it on), but that is A LOT of work. Or you might try to identify the types of sentences it does not get right and focus on identify the errors. Not easy either. You can also try a different parser, like the one used in <a href=""http://lingo.stanford.edu/"" rel=""nofollow noreferrer"">LinGO project</a>, but it is much harder to use (I think it requires lisp or something similar)</p>

<p><hr>
(This is the old answer, before I knew we have a result of a parser)</p>

<p>In addition to the POS tagger, I  would get a <a href=""https://stackoverflow.com/questions/4757947/what-is-a-chunker-in-natural-language-processing"">chunker</a> and then:</p>

<ul>
<li>subject is the first (top level) NP (noun phrase). In your <em>Across the clearing</em> sentences, the NP would be part of a prepositional phrase (PP), so you would not pick it up; it would still fail as there is inversion.</li>
<li>object is the (top level) NP immediately following the finite verb, if any.</li>
</ul>

<p>Depending on the chunker, you might miss coordinated NPs, possibly strip NPs of their PPs (getting <code>my friend</code> instead of <code>my friend from New York</code>). </p>

<p>If you cannot afford to run a chunker, just look for the head of the subject/object:
 - N or subject pronoun (<em>we</em> but not <em>us</em>), preceding the finite verb (but keep in mind there are sentences like <code>John and me went to the store</code>.
 - N or object pronoun (<em>us</em> but not <em>we</em>), if any. You should add a check that NP, which the N is part of is immediately following the verb and it is not a part of a PP). Say you can check the verb is immediately followed by <code>(Det) ((Adv) Adj)* N)</code> </p>

<p>You should also consider questions (where the subject follows the finite verb and object follows the base verb: <code>Do YOU see THE APPLE?</code>). You could also deal with inversion by requiring a subject and looking for it after the verb if you do not find it before, but that would cause problems with imperative (<code>Eat the deer!</code>). Not sure it is worth it.</p>

<p>Obviously, slightly unusual sentences such as sentences with unbounded dependencies will throw you off (<code>Kim, Sandy knows Chris trusts</code> where <code>Kim</code> is the object of <code>trusts</code>). If you need reasonable answers in such cases you need to run a real parser.</p>
",6,3,2592,2013-09-23 20:42:12,https://stackoverflow.com/questions/18968457/is-there-a-reasonably-accurate-heuristic-for-detecting-the-subject-and-object-of
How to extract the primary subject and object phrases from a complex sentence?,"<p>In the documentation for the Stanford Parser, the following example sentence is given: </p>

<blockquote>
  <p>The strongest rain ever recorded in India shut down the financial hub
  of Mumbai, snapped communication lines, closed airports and forced
  thousands of people to sleep in their offices or walk home during the
  night, officials said today.</p>
</blockquote>

<p>This produces the parse tree:</p>

<blockquote>
  <p>[ROOT [S [S [NP [NP [DT The] [JJS strongest] [NN rain] ] [VP [ADVP [RB
  ever] ] [VBN recorded][PP [IN in] [NP [NNP India] ] ] ] ] [VP [VP [VBD
  shut] [PRT [RP down] ] [NP [NP [DT the] [JJ financial] [NN hub] ] [PP
  [IN of] [NP [NNP Mumbai] ] ] ] ] [, ,] [VP [VBD snapped] [NP [NN
  communication] [NNS lines] ] ] [, ,] [VP [VBD closed] [NP [NNS
  airports] ] ] [CC and] [VP [VBD forced] [NP [NP [NNS thousands] ] [PP
  [IN of] [NP [NNS people] ] ] ] [S [VP [TO to] [VP [VP [VB sleep] [PP
  [IN in] [NP [PRP$ their] [NNS offices] ] ] ] [CC or] [VP [VB walk] [NP
  [NN home] ] [PP [IN during] [NP [DT the] [NN night] ] ] ] ] ] ] ] ] ]
  [, ,] [NP [NNS officials] ] [VP [VBD said] [NP-TMP [NN today] ] ] [.
  .] ] ]</p>
</blockquote>

<p>(see <a href=""https://i.sstatic.net/yjnJT.png"" rel=""nofollow"">https://i.sstatic.net/yjnJT.png</a>).</p>

<p><strong>What sort of NLP tool would be able to output the sentential subject and object from the above complex sentence example?</strong> Desired output:</p>

<pre><code>sentence_subj_phrase = ""the strongest rain ever recorded in India""
sentence_obj_phrase = ""the financial hub of Mumbai""
</code></pre>

<p><strong>FROM ORIGINAL OP's POST</strong> (It's just details about what he's thinks doesn't work):</p>

<p>A naive way of extracting the subject and object in a sentence is to find the noun phrases immediately preceding and succeeding the verb. In complex sentences, however, there are multiple verbs, and thus multiple subjects and objects. It is possible to consider complex sentences like this as multiple sentences (using the first part of the independent clause as the ""root"", and replacing the second part with each of the dependent clauses), but usually the first clause is the most important and could be considered the main ""topic"" of the sentence.</p>

<p>Doing a simple BFS to find the first NP prior to a verb will result in ""officials"" being the subject, since it is at the lowest depth level. This doesn't capture the intuition of the first clause containing the subject. One approach I tried was searching for the NPs in the first ""base"" S node (i.e., lowest level subtree rooted at an S node), but in this case that would capture nodes rooted at S<sub>3</sub>.</p>
","tree, nlp, stanford-nlp","<p>Some points to take note, when you talk about grammatical subjects and objects, they are following <a href=""https://en.wikipedia.org/wiki/Structural_linguistics"" rel=""nofollow"">structuralist</a> theory of linguistics, which most NLP tasks adhere to.</p>

<p>Next when you talk about grammatical subjects and object, you should only refer to the entity (i.e. the thing/event) itself and that excludes the entity modifiers:
""the strongest rain ever recorded in India""</p>

<pre><code>entity = ""rain""
entity modifiers = [('Adjective/Preposition_Phrase', ""ever recorded in India""), (""Determiners"", ""the""), (Adjective_Phrase, ""strongest"")]
entity phrase = ""The strongest rain""
entity phrase with all posssible modifiers (EP_mod)= ""the strongest rain ever recorded in India""
</code></pre>

<p>Then we come down to the NLP task of how to detect <code>EP_mod</code>:</p>

<ol>
<li><p>First, you can try to <strong>figure out an algorithm that determines the primary predicate</strong> (i.e. verb in shallow computational grammar) in the complex sentence. (I suggest, find the verb in the top most hierarchy of the parse tree)</p></li>
<li><p>Then, you need to <strong>find the phrase that contains the SUBJ/OBJ entity</strong> of the primary predicate. (Any normal NLP parser should tell you this)</p></li>
<li><p>Lastly, you need to <strong>find the modifiers of the phrase</strong> that contains the SUBJ/OBJ entity of the primary predicate (Possibly you need to find a dependency parser (Stanford parser is a dependency parser) that gives you the annotation that says <code>SUBJ_phrase governs Modifier_phrase</code>)</p></li>
</ol>

<p>What you're asking for is a mish-mash of current existing tools, so the best solution is the <a href=""https://en.wikipedia.org/wiki/Eating_your_own_dog_food"" rel=""nofollow"">eat your own dog food</a> solution. Have fun with it =)</p>
",3,3,5999,2013-09-26 14:36:03,https://stackoverflow.com/questions/19031199/how-to-extract-the-primary-subject-and-object-phrases-from-a-complex-sentence
